time,r_shoulder_elev,r_elbow_flex,elbow_vel,elbow_acc,rep_index,fatigue_level
27.6400,20.000000,100.855306,-76.375329,495.753088,8,0.3880
27.6500,20.000000,100.117251,-66.865665,1241.463826,8,0.3881
27.6600,20.000000,99.517993,-51.546053,1457.924309,8,0.3882
27.6700,20.000000,99.086330,-37.707179,902.436885,8,0.3883
27.6800,20.000000,98.763849,-33.497315,-313.153032,8,0.3884
27.6900,20.000000,98.416384,-43.970239,-1735.275573,8,0.3886
27.7000,20.000000,97.884444,-68.202827,-2750.220533,8,0.3887
27.7100,20.000000,97.052327,-98.974650,-2858.082321,8,0.3888
27.7200,20.000000,95.904951,-125.364473,-1913.864315,8,0.3889
27.7300,20.000000,94.545038,-137.251936,-219.959115,8,0.3890
27.7400,20.000000,93.159913,-129.763655,1580.666931,8,0.3891
27.7500,20.000000,91.949764,-105.638598,2769.872788,8,0.3892
27.7600,20.000000,91.047141,-74.366200,2862.687484,8,0.3893
27.7700,20.000000,90.462440,-48.384848,1820.266108,8,0.3895
27.7800,20.000000,90.079444,-37.960878,70.246381,8,0.3896
27.7900,20.000000,89.703223,-46.979920,-1676.176053,8,0.3897
27.8000,20.000000,89.139845,-71.484399,-2729.146553,8,0.3898
27.8100,20.000000,88.273535,-101.562851,-2710.945649,8,0.3899
27.8200,20.000000,87.108588,-125.703312,-1704.307142,8,0.3900
27.8300,20.000000,85.759469,-135.648994,-196.062274,8,0.3901
27.8400,20.000000,84.395608,-129.624557,1152.674478,8,0.3903
27.8500,20.000000,83.166978,-112.595505,1801.415366,8,0.3904
27.8600,20.000000,82.143698,-93.596250,1556.267603,8,0.3905
27.8700,20.000000,81.295053,-81.470153,629.250047,8,0.3906
27.8800,20.000000,80.514295,-81.011249,-487.007067,8,0.3907
27.8900,20.000000,79.674828,-91.210294,-1262.280589,8,0.3908
27.9000,20.000000,78.690089,-106.256861,-1372.108438,8,0.3909
27.9100,20.000000,77.549690,-118.652463,-830.089302,8,0.3910
27.9200,20.000000,76.317040,-122.858647,44.945138,8,0.3912
27.9300,20.000000,75.092517,-117.753560,801.349518,8,0.3913
27.9400,20.000000,73.961969,-106.831656,1077.552429,8,0.3914
27.9500,20.000000,72.955884,-96.202511,767.822517,8,0.3915
27.9600,20.000000,72.037919,-91.475206,56.433994,8,0.3916
27.9700,20.000000,71.126380,-95.073831,-687.842516,8,0.3917
27.9800,20.000000,70.136442,-105.232056,-1098.506009,8,0.3918
27.9900,20.000000,69.021739,-117.043952,-985.931701,8,0.3920
28.0000,20.000000,67.795563,-124.950690,-417.810431,8,0.3921
28.0100,20.000000,66.522725,-125.400160,326.853448,8,0.3922
28.0200,20.000000,65.287560,-118.413621,900.413348,8,0.3923
28.0300,20.000000,64.154453,-107.391893,1052.238528,8,0.3924
28.0400,20.000000,63.139722,-97.368851,737.826701,8,0.3925
28.0500,20.000000,62.207076,-92.635359,124.379793,8,0.3926
28.0600,20.000000,61.287015,-94.881255,-501.500065,8,0.3927
28.0700,20.000000,60.309451,-102.665361,-872.438145,8,0.3929
28.0800,20.000000,59.233708,-112.330018,-856.274376,8,0.3930
28.0900,20.000000,58.062850,-119.790848,-497.781323,8,0.3931
28.1000,20.000000,56.837891,-122.285644,24.758220,8,0.3932
28.1100,20.000000,55.617137,-119.295684,496.889623,8,0.3933
28.1200,20.000000,54.451977,-112.347852,765.634648,8,0.3934
28.1300,20.000000,53.370180,-103.982991,790.629265,8,0.3935
28.1400,20.000000,52.372317,-96.535266,631.712868,8,0.3937
28.1500,20.000000,51.439475,-91.348733,391.140556,8,0.3938
28.1600,20.000000,50.545342,-88.712455,150.150994,8,0.3939
28.1700,20.000000,49.665226,-88.345713,-62.907504,8,0.3940
28.1800,20.000000,48.778428,-89.970605,-259.035529,8,0.3941
28.1900,20.000000,47.865814,-93.526424,-445.389488,8,0.3942
28.2000,20.000000,46.907900,-98.878395,-586.700594,8,0.3943
28.2100,20.000000,45.888246,-105.260436,-602.389616,8,0.3944
28.2200,20.000000,44.802691,-110.926188,-407.613336,8,0.3946
28.2300,20.000000,43.669722,-113.412703,22.696421,8,0.3947
28.2400,20.000000,42.534437,-110.472259,606.041682,8,0.3948
28.2500,20.000000,41.460277,-101.291869,1156.026681,8,0.3949
28.2600,20.000000,40.508600,-87.351725,1447.160991,8,0.3950
28.2700,20.000000,39.713243,-72.348649,1316.438227,8,0.3951
28.2800,20.000000,39.061627,-61.022961,753.250688,8,0.3952
28.2900,20.000000,38.492783,-57.283635,-70.891582,8,0.3954
28.3000,20.000000,37.915954,-62.440793,-855.610790,8,0.3955
28.3100,20.000000,37.243967,-74.395851,-1290.842460,8,0.3956
28.3200,20.000000,36.428037,-88.257642,-1190.805154,8,0.3957
28.3300,20.000000,35.478815,-98.211954,-580.922972,8,0.3958
28.3400,20.000000,34.463798,-99.876101,304.969913,8,0.3959
28.3500,20.000000,33.481293,-92.112556,1119.196662,8,0.3960
28.3600,20.000000,32.621547,-77.492168,1545.891334,8,0.3961
28.3700,20.000000,31.931449,-61.194729,1432.907433,8,0.3963
28.3800,20.000000,31.397652,-48.834019,851.387738,8,0.3964
28.3900,20.000000,30.954769,-44.166975,58.006426,8,0.3965
28.4000,20.000000,30.514313,-47.673891,-620.418711,8,0.3966
28.4100,20.000000,30.001291,-56.575349,-925.895536,8,0.3967
28.4200,20.000000,29.382806,-66.191801,-769.703774,8,0.3968
28.4300,20.000000,28.677455,-71.969424,-253.252573,8,0.3969
28.4400,20.000000,27.943417,-71.256853,392.930410,8,0.3971
28.4500,20.000000,27.252318,-64.110816,917.248904,8,0.3972
28.4600,20.000000,26.661201,-52.911875,1149.457656,8,0.3973
28.4700,20.000000,26.194080,-41.121663,1053.345671,8,0.3974
28.4800,20.000000,25.838767,-31.844961,714.196427,8,0.3975
28.4900,20.000000,25.557181,-26.837734,278.326905,8,0.3976
28.5000,20.000000,25.302013,-26.278423,-117.831224,8,0.3977
28.5100,20.000000,25.031613,-29.194359,-393.116659,8,0.3978
28.5200,20.000000,24.718126,-34.140757,-525.588304,8,0.3980
28.5300,20.000000,24.348798,-39.706125,-525.112837,8,0.3981
28.5400,20.000000,23.924003,-44.643013,-401.467379,8,0.3982
28.5500,20.000000,23.455937,-47.735473,-153.476758,8,0.3983
28.5600,20.000000,22.969294,-47.712548,212.943440,8,0.3984
28.5700,20.000000,22.501686,-43.476604,652.507977,8,0.3985
28.5800,20.000000,22.099762,-34.662389,1061.901990,8,0.3986
28.5900,20.000000,21.808439,-22.238564,1297.609687,8,0.3988
28.6000,20.000000,21.654990,-8.710195,1231.848701,8,0.3989
28.6100,20.000000,21.634235,2.398410,822.590531,8,0.3990
28.6200,20.000000,21.702959,7.741615,159.021628,8,0.3991
28.6300,20.000000,21.789067,5.578843,-549.660798,8,0.3992
28.6400,20.000000,21.814535,-3.251600,-1047.813548,8,0.3993
28.6500,20.000000,21.724035,-15.377428,-1141.520940,8,0.3994
28.6600,20.000000,21.506987,-26.082019,-791.147976,8,0.3995
28.6700,20.000000,21.202395,-31.200388,-140.077281,8,0.3997
28.6800,20.000000,20.882979,-28.883565,540.737144,8,0.3998
28.6900,20.000000,20.624723,-20.385645,971.704811,8,0.3999
28.7000,20.000000,20.475266,-9.449469,992.641515,8,0.4000
28.7100,20.000000,20.435734,-0.532815,637.402669,8,0.4001
28.7200,20.000000,20.464610,3.298585,115.948181,8,0.4002
28.7300,20.000000,20.501706,1.786149,-290.619175,8,0.4003
28.7400,20.000000,20.500333,-2.513799,-372.296593,8,0.4005
28.7500,20.000000,20.451430,-5.659783,-99.012903,8,0.4006
28.7600,20.000000,20.387137,-4.494057,360.442952,8,0.4007
28.7700,20.000000,20.361549,1.549076,722.202583,8,0.4008
28.7800,20.000000,20.418119,9.949995,734.936530,8,0.4009
28.7900,20.000000,20.560548,16.247807,319.192179,8,0.4010
28.8000,20.000000,20.743075,16.333838,-378.621513,8,0.4011
28.8100,20.000000,20.887225,8.675376,-1049.009335,8,0.4012
28.8200,20.000000,20.916582,-4.646348,-1363.767269,8,0.4014
28.8300,20.000000,20.794298,-18.599969,-1138.055234,8,0.4015
28.8400,20.000000,20.544583,-27.407453,-432.709665,8,0.4016
28.8500,20.000000,20.246149,-27.254162,462.641418,8,0.4017
28.8600,20.000000,19.999500,-18.154625,1161.850186,8,0.4018
28.8700,20.000000,19.883057,-4.017159,1366.555190,8,0.4019
28.8800,20.000000,19.919157,9.176479,1011.630107,8,0.4020
28.8900,20.000000,20.066586,16.215444,297.560911,8,0.4022
28.9000,20.000000,20.243465,15.127697,-409.543896,8,0.4023
28.9100,20.000000,20.369140,8.024566,-763.028925,8,0.4024
28.9200,20.000000,20.403957,-0.132881,-613.768742,8,0.4025
28.9300,20.000000,20.366483,-4.250809,-89.672789,8,0.4026
28.9400,20.000000,20.318941,-1.926337,467.749209,8,0.4027
28.9500,20.000000,20.327956,5.104175,682.477489,8,0.4028
28.9600,20.000000,20.421024,11.723213,350.789723,8,0.4029
28.9700,20.000000,20.562420,12.119969,-430.605788,8,0.4031
28.9800,20.000000,20.663423,3.111097,-1286.354655,8,0.4032
28.9900,20.000000,20.624642,-13.607124,-1732.478729,9,0.4033
29.0000,20.000000,20.391281,-31.538477,-1421.006873,9,0.4034
29.0100,20.000000,19.993872,-42.027261,-339.025166,9,0.4035
29.0200,20.000000,19.550736,-38.318981,1145.631748,9,0.4036
29.0300,20.000000,19.227493,-19.114626,2421.233377,9,0.4037
29.0400,20.000000,19.168443,10.105687,2896.742027,9,0.4038
29.0500,20.000000,19.429607,38.820214,2278.520992,9,0.4039
29.0600,20.000000,19.944847,55.676107,727.943843,9,0.4040
29.0700,20.000000,20.543129,53.379091,-1180.555907,9,0.4041
29.0800,20.000000,21.012429,32.064988,-2690.655190,9,0.4043
29.0900,20.000000,21.184429,-0.434013,-3185.747925,9,0.4044
29.1000,20.000000,21.003749,-31.649970,-2457.731014,9,0.4045
29.1100,20.000000,20.551429,-49.588633,-800.994206,9,0.4046
29.1200,20.000000,20.011976,-47.669854,1112.347130,9,0.4047
29.1300,20.000000,19.598032,-27.341690,2521.035132,9,0.4048
29.1400,20.000000,19.465143,2.750848,2898.195639,9,0.4049
29.1500,20.000000,19.653049,30.622223,2166.200484,9,0.4050
29.1600,20.000000,20.077587,46.074858,710.195008,9,0.4051
29.1700,20.000000,20.574546,44.826123,-809.966565,9,0.4052
29.1800,20.000000,20.974110,29.875527,-1758.973100,9,0.4053
29.1900,20.000000,21.172057,9.646661,-1798.921317,9,0.4054
29.2000,20.000000,21.167043,-6.102899,-1015.236646,9,0.4055
29.2100,20.000000,21.049999,-10.658072,153.355936,9,0.4056
29.2200,20.000000,20.953881,-3.035781,1138.527208,9,0.4058
29.2300,20.000000,20.989283,12.112472,1509.346658,9,0.4059
29.2400,20.000000,21.196131,27.151152,1158.071778,9,0.4060
29.2500,20.000000,21.532306,35.273908,324.327424,9,0.4061
29.2600,20.000000,21.901609,33.637701,-543.425898,9,0.4062
29.2700,20.000000,22.205060,24.405390,-1014.474433,9,0.4063
29.2800,20.000000,22.389717,13.348212,-878.979089,9,0.4064
29.2900,20.000000,22.472024,6.825808,-233.640604,9,0.4065
29.3000,20.000000,22.526233,8.675400,583.284657,9,0.4066
29.3100,20.000000,22.645532,18.491501,1167.704788,9,0.4067
29.3200,20.000000,22.896063,32.029496,1246.198830,9,0.4068
29.3300,20.000000,23.286122,43.415478,798.917801,9,0.4069
29.3400,20.000000,23.764372,48.007852,55.184212,9,0.4070
29.3500,20.000000,24.246279,44.519162,-628.127314,9,0.4071
29.3600,20.000000,24.654756,35.445306,-940.381198,9,0.4072
29.3700,20.000000,24.955185,25.711538,-757.745804,9,0.4074
29.3800,20.000000,25.168986,20.290390,-186.942071,9,0.4075
29.3900,20.000000,25.360993,21.972696,500.769453,9,0.4076
29.4000,20.000000,25.608440,30.305779,1005.283034,9,0.4077
29.4100,20.000000,25.967109,42.078357,1133.377437,9,0.4078
29.4200,20.000000,26.450007,52.973327,871.294007,9,0.4079
29.4300,20.000000,27.026575,59.504237,367.407986,9,0.4080
29.4400,20.000000,27.640092,60.321487,-155.789129,9,0.4081
29.4500,20.000000,28.233005,56.388455,-509.287223,9,0.4082
29.4600,20.000000,28.767861,50.135743,-610.513629,9,0.4083
29.4700,20.000000,29.235720,44.178182,-492.004918,9,0.4084
29.4800,20.000000,29.651425,40.295644,-253.178028,9,0.4085
29.4900,20.000000,30.041633,39.114621,8.502029,9,0.4086
29.5000,20.000000,30.433717,40.465685,244.613291,9,0.4087
29.5100,20.000000,30.850947,44.006887,457.050406,9,0.4089
29.5200,20.000000,31.313855,49.606693,660.049192,9,0.4090
29.5300,20.000000,31.843080,57.207871,834.317581,9,0.4091
29.5400,20.000000,32.458013,66.293045,909.278839,9,0.4092
29.5500,20.000000,33.168941,75.393448,791.455581,9,0.4093
29.5600,20.000000,33.965881,82.122156,426.949103,9,0.4094
29.5700,20.000000,34.811384,83.932430,-138.579876,9,0.4095
29.5800,20.000000,35.644530,79.350559,-743.162479,9,0.4096
29.5900,20.000000,36.398396,69.069180,-1155.714222,9,0.4097
29.6000,20.000000,37.025914,56.236274,-1173.459114,9,0.4098
29.6100,20.000000,37.523121,45.599998,-725.406692,9,0.4099
29.6200,20.000000,37.937914,41.728140,71.619188,9,0.4100
29.6300,20.000000,38.357684,47.032382,939.393665,9,0.4101
29.6400,20.000000,38.878561,60.516014,1543.638929,9,0.4102
29.6500,20.000000,39.568004,77.905160,1635.082013,9,0.4104
29.6600,20.000000,40.436664,93.217654,1162.356161,9,0.4105
29.6700,20.000000,41.432357,101.152284,302.666670,9,0.4106
29.6800,20.000000,42.459710,99.270987,-607.305536,9,0.4107
29.6900,20.000000,43.417777,89.006173,-1211.643104,9,0.4108
29.7000,20.000000,44.239834,75.038125,-1284.490314,9,0.4109
29.7100,20.000000,44.918540,63.316367,-821.850934,9,0.4110
29.7200,20.000000,45.506161,58.601107,-36.047627,9,0.4111
29.7300,20.000000,46.090562,62.595414,742.048988,9,0.4112
29.7400,20.000000,46.758069,73.442086,1206.390409,9,0.4113
29.7500,20.000000,47.559403,86.723222,1199.564458,9,0.4114
29.7600,20.000000,48.492534,97.433376,764.323006,9,0.4115
29.7700,20.000000,49.508071,102.009682,106.204333,9,0.4116
29.7800,20.000000,50.532727,99.557462,-507.969996,9,0.4117
29.7900,20.000000,51.499220,91.850282,-864.303716,9,0.4119
29.8000,20.000000,52.369733,82.271388,-877.144493,9,0.4120
29.8100,20.000000,53.144648,74.307393,-598.165834,9,0.4121
29.8200,20.000000,53.855881,70.308071,-166.518888,9,0.4122
29.8300,20.000000,54.550809,70.977015,265.790036,9,0.4123
29.8400,20.000000,55.275421,75.623872,592.914017,9,0.4124
29.8500,20.000000,56.063287,82.835295,773.682636,9,0.4125
29.8600,20.000000,56.932127,91.097525,811.435631,9,0.4126
29.8700,20.000000,57.885237,99.064008,719.075412,9,0.4127
29.8800,20.000000,58.913407,105.479033,498.479797,9,0.4128
29.8900,20.000000,59.994818,109.033604,149.819112,9,0.4129
29.9000,20.000000,61.094079,108.475415,-297.031733,9,0.4130
29.9100,20.000000,62.164326,103.092969,-755.146188,9,0.4131
29.9200,20.000000,63.155939,93.372491,-1084.908494,9,0.4132
29.9300,20.000000,64.031776,81.394799,-1140.368772,9,0.4134
29.9400,20.000000,64.783835,70.565116,-841.039062,9,0.4135
29.9500,20.000000,65.443078,64.574018,-232.005431,9,0.4136
29.9600,20.000000,66.075315,65.925007,505.803252,9,0.4137
29.9700,20.000000,66.761579,74.690083,1111.868831,9,0.4138
29.9800,20.000000,67.569117,88.162384,1351.302463,9,0.4139
29.9900,20.000000,68.524826,101.716132,1122.398782,9,0.4140
30.0000,20.000000,69.603439,110.610360,512.663898,9,0.4141
30.0100,20.000000,70.737033,111.969410,-229.813067,9,0.4142
30.0200,20.000000,71.842828,106.014098,-802.632966,9,0.4143
30.0300,20.000000,72.857315,95.916751,-986.084174,9,0.4144
30.0400,20.000000,73.761163,86.292415,-745.231361,9,0.4145
30.0500,20.000000,74.583164,81.012124,-245.158181,9,0.4146
30.0600,20.000000,75.381405,81.389251,231.517865,9,0.4147
30.0700,20.000000,76.210949,85.642481,426.926902,9,0.4149
30.0800,20.000000,77.094255,89.927789,240.227292,9,0.4150
30.0900,20.000000,78.009504,90.447027,-217.616602,9,0.4151
30.1000,20.000000,78.903195,85.575457,-677.181184,9,0.4152
30.1100,20.000000,79.721014,76.903403,-848.580664,9,0.4153
30.1200,20.000000,80.441263,68.603844,-576.321224,9,0.4154
30.1300,20.000000,81.093090,65.376979,68.200934,9,0.4155
30.1400,20.000000,81.748803,69.967863,807.096449,9,0.4156
30.1500,20.000000,82.492448,81.518908,1284.112075,9,0.4157
30.1600,20.000000,83.379181,95.650104,1240.023321,9,0.4158
30.1700,20.000000,84.405450,106.319374,648.184219,9,0.4159
30.1800,20.000000,85.505568,108.613788,-260.149726,9,0.4160
30.1900,20.000000,86.577726,101.116380,-1097.929170,9,0.4161
30.2000,20.000000,87.527896,86.655205,-1505.161238,9,0.4162
30.2100,20.000000,88.310830,71.013155,-1323.337934,9,0.4164
30.2200,20.000000,88.948159,60.188446,-673.574664,9,0.4165
30.2300,20.000000,89.514599,57.541662,103.470047,9,0.4166
30.2400,20.000000,90.098992,62.257847,619.039801,9,0.4167
30.2500,20.000000,90.759756,69.922458,634.773272,9,0.4168
30.2600,20.000000,91.497442,74.953313,187.386979,9,0.4169
30.2700,20.000000,92.258822,73.670197,-427.055494,9,0.4170
30.2800,20.000000,92.970845,66.412203,-806.379784,9,0.4171
30.2900,20.000000,93.587066,57.542601,-659.332071,9,0.4172
30.3000,20.000000,94.121697,53.225561,23.522042,9,0.4173
30.3100,20.000000,94.651577,58.013042,936.826913,9,0.4174
30.3200,20.000000,95.281958,71.962100,1591.574399,9,0.4175
30.3300,20.000000,96.090819,89.844530,1554.420490,9,0.4176
30.3400,20.000000,97.078849,103.050509,681.115259,9,0.4177
30.3500,20.000000,98.151829,103.466835,-774.092386,9,0.4179
30.3600,20.000000,99.148186,87.568662,-2236.813524,9,0.4180
30.3700,20.000000,99.903203,58.730565,-3053.826331,9,0.4181
30.3800,20.000000,100.322797,26.492135,-2791.804823,9,0.4182
30.3900,20.000000,100.433045,2.894468,-1454.690578,9,0.4183
30.4000,20.000000,100.380686,-2.601676,487.038834,9,0.4184
30.4100,20.000000,100.381012,12.635245,2277.845534,9,0.4185
30.4200,20.000000,100.633391,42.955234,3194.417148,9,0.4186
30.4300,20.000000,101.240116,76.523588,2858.725904,9,0.4187
30.4400,20.000000,102.163863,100.129752,1405.571396,9,0.4188
30.4500,20.000000,103.242711,104.635016,-572.474119,9,0.4189
30.4600,20.000000,104.256563,88.680270,-2279.388108,9,0.4190
30.4700,20.000000,105.016317,59.047254,-3055.830320,9,0.4191
30.4800,20.000000,105.437508,27.563664,-2653.577991,9,0.4192
30.4900,20.000000,105.567590,5.975694,-1324.168978,9,0.4194
30.5000,20.000000,105.557022,1.080284,312.588000,9,0.4195
30.5100,20.000000,105.589196,12.227454,1554.763118,9,0.4196
30.5200,20.000000,105.801571,32.175546,1926.020015,9,0.4197
30.5300,20.000000,106.232707,50.747854,1366.802382,9,0.4198
30.5400,20.000000,106.816528,59.511594,229.153067,9,0.4199
30.5500,20.000000,107.422939,55.330916,-912.006842,9,0.4200
30.5600,20.000000,107.923147,41.271457,-1535.272675,9,0.4201
30.5700,20.000000,108.248368,24.625462,-1405.685583,9,0.4202
30.5800,20.000000,108.415656,13.157746,-660.025687,9,0.4203
30.5900,20.000000,108.511523,11.424948,285.719648,9,0.4204
30.6000,20.000000,108.644155,18.872138,952.596848,9,0.4205
30.6100,20.000000,108.888965,30.476885,1029.899654,9,0.4206
30.6200,20.000000,109.253693,39.470132,511.915965,9,0.4207
30.6300,20.000000,109.678368,40.715205,-318.394524,9,0.4209
30.6400,20.000000,110.067997,33.102241,-1041.723438,9,0.4210
30.6500,20.000000,110.340413,19.880736,-1310.357705,9,0.4211
30.6600,20.000000,110.465611,6.895087,-1009.826675,9,0.4212
30.6700,20.000000,110.478315,-0.315798,-300.491833,9,0.4213
30.6800,20.000000,110.459296,0.885250,473.125380,9,0.4214
30.6900,20.000000,110.496020,9.146710,953.939634,9,0.4215
30.7000,20.000000,110.642230,19.964043,938.514924,9,0.4216
30.7100,20.000000,110.895300,27.917009,460.159409,9,0.4217
30.7200,20.000000,111.200570,29.167231,-243.723963,9,0.4218
30.7300,20.000000,111.478645,23.042529,-855.276511,9,0.4219
30.7400,20.000000,111.661420,12.061701,-1125.034741,9,0.4220
30.7500,20.000000,111.719879,0.541834,-974.218979,9,0.4221
30.7600,20.000000,111.672257,-7.422679,-507.863776,9,0.4222
30.7700,20.000000,111.571426,-9.615441,56.679781,9,0.4223
30.7800,20.000000,111.479948,-6.289083,501.107953,9,0.4225
30.7900,20.000000,111.445644,0.406718,698.751084,9,0.4226
30.8000,20.000000,111.488083,7.685939,646.791936,9,0.4227
30.8100,20.000000,111.599363,13.342557,432.887992,9,0.4228
30.8200,20.000000,111.754934,16.343699,165.906027,9,0.4229
30.8300,20.000000,111.926237,16.660677,-84.448117,9,0.4230
30.8400,20.000000,112.088147,14.654736,-305.622821,9,0.4231
30.8500,20.000000,112.219331,10.548221,-513.789604,9,0.4232
30.8600,20.000000,112.299112,4.378944,-704.672343,9,0.4233
30.8700,20.000000,112.306910,-3.545226,-822.070510,9,0.4234
30.8800,20.000000,112.228207,-12.062466,-771.100351,9,0.4235
30.8900,20.000000,112.065661,-18.967233,-474.373912,9,0.4236
30.9000,20.000000,111.848863,-21.549944,59.452069,9,0.4237
30.9100,20.000000,111.634662,-17.778192,698.945932,9,0.4238
30.9200,20.000000,111.493299,-7.571026,1218.640698,9,0.4240
30.9300,20.000000,111.483241,6.594622,1387.771395,9,0.4241
30.9400,20.000000,111.625191,20.184402,1078.845547,9,0.4242
30.9500,20.000000,111.886930,28.171533,346.599641,9,0.4243
30.9600,20.000000,112.188622,27.116395,-568.058878,9,0.4244
30.9700,20.000000,112.429257,16.810356,-1322.871532,9,0.4245
30.9800,20.000000,112.524829,0.658964,-1614.766316,9,0.4246
30.9900,20.000000,112.442437,-15.484971,-1313.790460,9,0.4247
31.0000,20.000000,112.215130,-25.616845,-527.500563,9,0.4248
31.0100,20.000000,111.930100,-26.034982,437.124294,9,0.4249
31.0200,20.000000,111.694430,-16.874359,1200.202954,9,0.4250
31.0300,20.000000,111.592613,-2.030923,1468.456276,9,0.4251
31.0400,20.000000,111.653811,12.494767,1156.542038,9,0.4252
31.0500,20.000000,111.842508,21.099918,416.749161,9,0.4253
31.0600,20.000000,112.075810,20.829750,-433.940811,9,0.4255
31.0700,20.000000,112.259103,12.421102,-1053.673836,9,0.4256
31.0800,20.000000,112.324232,-0.243727,-1217.918736,9,0.4257
31.0900,20.000000,112.254228,-11.937273,-901.788483,9,0.4258
31.1000,20.000000,112.085486,-18.279497,-271.742975,9,0.4259
31.1100,20.000000,111.888639,-17.372133,400.650130,9,0.4260
31.1200,20.000000,111.738044,-10.266494,862.074386,9,0.4261
31.1300,20.000000,111.683309,-0.130645,977.652951,9,0.4262
31.1400,20.000000,111.735431,9.286565,759.817280,9,0.4263
31.1500,20.000000,111.869040,15.065701,331.199650,9,0.4264
31.1600,20.000000,112.036745,15.910558,-147.012463,9,0.4265
31.1700,20.000000,112.187251,12.125452,-544.952636,9,0.4266
31.1800,20.000000,112.279254,5.011505,-798.415854,9,0.4267
31.1900,20.000000,112.287481,-3.842866,-899.439108,9,0.4268
31.2000,20.000000,112.202397,-12.977277,-861.721836,9,0.4270
31.2100,20.000000,112.027936,-21.077302,-691.552062,9,0.4271
31.2200,20.000000,111.780851,-26.808318,-386.791591,9,0.4272
31.2300,20.000000,111.491769,-28.813134,35.901588,9,0.4273
31.2400,20.000000,111.204588,-26.090286,507.843462,9,0.4274
31.2500,20.000000,110.969964,-18.656265,899.497152,9,0.4275
31.2600,20.000000,110.831463,-8.100343,1054.450922,9,0.4276
31.2700,20.000000,110.807957,2.432754,858.454594,9,0.4277
31.2800,20.000000,110.880118,9.068749,310.474436,9,0.4278
31.2900,20.000000,110.989332,8.642242,-446.067327,9,0.4279
31.3000,20.000000,111.052963,0.147402,-1158.740347,9,0.4280
31.3100,20.000000,110.992280,-14.532565,-1562.279542,9,0.4281
31.3200,20.000000,110.762311,-31.098189,-1495.462763,9,0.4282
31.3300,20.000000,110.370316,-44.441820,-982.261230,9,0.4283
31.3400,20.000000,109.873475,-50.743413,-232.870251,9,0.4285
31.3500,20.000000,109.355448,-49.099225,443.082070,9,0.4286
31.3600,20.000000,108.891490,-41.881772,774.894723,9,0.4287
31.3700,20.000000,108.517812,-33.601330,655.811589,9,0.4288
31.3800,20.000000,108.219464,-28.765540,192.480978,9,0.4289
31.3900,20.000000,107.942501,-29.751711,-348.672188,9,0.4290
31.4000,20.000000,107.624429,-35.738984,-675.026943,9,0.4291
31.4100,20.000000,107.227722,-43.252250,-616.741241,9,0.4292
31.4200,20.000000,106.759384,-48.073809,-216.139479,9,0.4293
31.4300,20.000000,106.266246,-47.575039,290.061419,9,0.4294
31.4400,20.000000,105.807884,-42.272580,590.365835,9,0.4295
31.4500,20.000000,105.420794,-35.767723,462.260714,9,0.4296
31.4600,20.000000,105.092529,-33.027366,-102.550105,9,0.4297
31.4700,20.000000,104.760247,-37.818725,-877.778866,9,0.4298
31.4800,20.000000,104.336155,-50.582943,-1502.439503,9,0.4300
31.4900,20.000000,103.748588,-67.867515,-1655.489596,9,0.4301
31.5000,20.000000,102.978804,-83.692735,-1219.655034,9,0.4302
31.5100,20.000000,102.074733,-92.260615,-350.852060,9,0.4303
31.5200,20.000000,101.133592,-90.709777,585.753492,9,0.4304
31.5300,20.000000,100.260538,-80.545546,1185.908124,9,0.4305
31.5400,20.000000,99.522681,-66.991614,1200.801184,9,0.4306
31.5500,20.000000,98.920705,-56.529522,659.023617,9,0.4307
31.5600,20.000000,98.392091,-53.811142,-147.391907,9,0.4308
31.5700,20.000000,97.844482,-59.477360,-809.305067,9,0.4309
31.5800,20.000000,97.202544,-69.997243,-1008.282910,9,0.4310
31.5900,20.000000,96.444538,-79.643018,-681.409281,9,0.4311
31.6000,20.000000,95.609683,-83.625429,-57.037688,9,0.4312
31.6100,20.000000,94.772029,-80.783772,461.573235,9,0.4313
31.6200,20.000000,93.994008,-74.393964,510.584455,9,0.4315
31.6300,20.000000,93.284150,-70.572083,-29.098144,9,0.4316
31.6400,20.000000,92.582566,-74.975927,-943.090712,9,0.4317
31.6500,20.000000,91.784631,-89.433897,-1764.944365,9,0.4318
31.6600,20.000000,90.793888,-110.274814,-1997.444871,9,0.4319
31.6700,20.000000,89.579135,-129.382795,-1370.753563,9,0.4320
31.6800,20.000000,88.206232,-137.689885,-9.475558,9,0.4321
31.6900,20.000000,86.825337,-129.572306,1581.715277,9,0.4322
31.7000,20.000000,85.614786,-106.055580,2720.156226,9,0.4323
31.7100,20.000000,84.704226,-75.169181,2849.930897,9,0.4324
31.7200,20.000000,84.111403,-49.056962,1809.976893,9,0.4325
31.7300,20.000000,83.723086,-38.969643,-63.183423,9,0.4326
31.7400,20.000000,83.332010,-50.320630,-2054.375300,9,0.4327
31.7500,20.000000,82.716674,-80.057149,-3365.009840,9,0.4328
31.7600,20.000000,81.730867,-117.620827,-3455.975761,9,0.4330
31.7700,20.000000,80.364257,-149.176665,-2284.350798,9,0.4331
31.7800,20.000000,78.747333,-163.307843,-325.888553,9,0.4332
31.7900,20.000000,77.098100,-155.694436,1628.513376,9,0.4333
31.8000,20.000000,75.633445,-130.737576,2811.883015,9,0.4334
31.8100,20.000000,74.483349,-99.456775,2804.448125,9,0.4335
