time,r_shoulder_elev,r_elbow_flex,elbow_vel,elbow_acc,rep_index,fatigue_level
9.8800,20.000000,61.487106,-128.409505,-465.721860,3,0.4379
9.8900,20.000000,60.177918,-131.537891,-93.129336,3,0.4383
9.9000,20.000000,58.856348,-130.272092,384.552468,3,0.4387
9.9100,20.000000,57.572476,-123.846842,875.168985,3,0.4390
9.9200,20.000000,56.379411,-112.768712,1230.210808,3,0.4394
9.9300,20.000000,55.317101,-99.242625,1293.947625,3,0.4397
9.9400,20.000000,54.394559,-86.889759,979.868856,3,0.4401
9.9500,20.000000,53.579306,-79.645248,335.002495,3,0.4405
9.9600,20.000000,52.801654,-80.189709,-448.633130,3,0.4408
9.9700,20.000000,51.975512,-88.617911,-1093.495224,3,0.4412
9.9800,20.000000,51.029296,-102.059614,-1348.504461,3,0.4415
9.9900,20.000000,49.934320,-115.588000,-1104.010390,3,0.4419
10.0000,20.000000,48.717536,-124.139822,-452.192814,3,0.4423
10.0100,20.000000,47.451523,-124.631856,342.788311,3,0.4426
10.0200,20.000000,46.224899,-117.284055,957.831856,3,0.4430
10.0300,20.000000,45.105842,-105.475219,1157.306242,3,0.4433
10.0400,20.000000,44.115394,-94.137931,902.704283,3,0.4437
10.0500,20.000000,43.223084,-87.421134,369.711595,3,0.4441
10.0600,20.000000,42.366971,-86.743699,-139.426011,3,0.4444
10.0700,20.000000,41.488210,-90.209654,-348.052887,3,0.4448
10.0800,20.000000,40.562778,-93.704756,-147.170077,3,0.4451
10.0900,20.000000,39.614115,-93.153055,345.119996,3,0.4455
10.1000,20.000000,38.699717,-86.802357,840.090821,3,0.4459
10.1100,20.000000,37.878067,-76.351239,1026.112403,3,0.4462
10.1200,20.000000,37.172693,-66.280108,735.131732,3,0.4466
10.1300,20.000000,36.552465,-61.648604,42.750506,3,0.4469
10.1400,20.000000,35.939720,-65.425098,-752.840009,3,0.4473
10.1500,20.000000,35.243963,-76.705405,-1268.085052,3,0.4477
10.1600,20.000000,34.405612,-90.786799,-1222.823025,3,0.4480
10.1700,20.000000,33.428227,-101.161865,-586.866561,3,0.4484
10.1800,20.000000,32.382375,-102.524131,391.750730,3,0.4487
10.1900,20.000000,31.377745,-93.326850,1296.002524,3,0.4491
10.2000,20.000000,30.515838,-76.604080,1736.788642,3,0.4495
10.2100,20.000000,29.845663,-58.591078,1541.580098,3,0.4498
10.2200,20.000000,29.344016,-45.772478,839.719077,3,0.4502
10.2300,20.000000,28.930213,-41.796696,-1.489129,3,0.4505
10.2400,20.000000,28.508083,-45.802261,-561.525628,3,0.4509
10.2500,20.000000,28.014168,-53.027209,-581.482054,3,0.4513
10.2600,20.000000,27.447538,-57.431902,-99.784748,3,0.4516
10.2700,20.000000,26.865530,-55.022904,563.783526,3,0.4520
10.2800,20.000000,26.347080,-46.156231,973.325644,3,0.4523
10.2900,20.000000,25.942406,-35.556391,812.018205,3,0.4527
10.3000,20.000000,25.635952,-29.915867,68.170823,3,0.4531
10.3100,20.000000,25.344088,-34.192974,-927.838252,3,0.4534
10.3200,20.000000,24.952093,-48.472632,-1644.919319,3,0.4538
10.3300,20.000000,24.374636,-67.091361,-1610.910279,3,0.4541
10.3400,20.000000,23.610266,-80.690838,-666.886531,3,0.4545
10.3500,20.000000,22.760819,-80.429091,912.552340,3,0.4549
10.3600,20.000000,22.001684,-62.439791,2503.104655,3,0.4552
10.3700,20.000000,21.512023,-30.366998,3392.597921,3,0.4556
10.3800,20.000000,21.394344,5.412167,3106.545483,3,0.4559
10.3900,20.000000,21.620266,31.763911,1646.254409,3,0.4563
10.4000,20.000000,22.029622,38.337256,-477.496466,3,0.4567
10.4100,20.000000,22.387012,22.213982,-2440.901789,3,0.4570
10.4200,20.000000,22.473902,-10.480780,-3452.854474,3,0.4574
10.4300,20.000000,22.177396,-46.843107,-3097.476075,3,0.4577
10.4400,20.000000,21.537040,-72.430302,-1518.815358,3,0.4581
10.4500,20.000000,20.728790,-77.219415,637.419738,3,0.4585
10.4600,20.000000,19.992651,-59.681907,2500.669419,3,0.4588
10.4700,20.000000,19.535152,-27.206026,3347.524314,3,0.4592
10.4800,20.000000,19.448531,7.268579,2903.210571,3,0.4595
10.4900,20.000000,19.680523,30.858185,1440.456441,3,0.4599
10.5000,20.000000,20.065695,36.077708,-362.899334,3,0.4603
10.5100,20.000000,20.402077,23.600199,-1736.759202,3,0.4606
10.5200,20.000000,20.537699,1.342524,-2156.598651,3,0.4610
10.5300,20.000000,20.428928,-19.531774,-1554.553513,3,0.4613
10.5400,20.000000,20.147063,-29.748546,-315.344143,3,0.4617
10.5500,20.000000,19.833957,-25.838657,929.836326,3,0.4621
10.5600,20.000000,19.630290,-11.151820,1606.824934,3,0.4624
10.5700,20.000000,19.610921,6.297841,1455.335609,3,0.4628
10.5800,20.000000,19.756247,17.954893,624.094861,3,0.4631
10.5900,20.000000,19.970019,18.779739,-429.773472,3,0.4635
10.6000,20.000000,20.131842,9.359423,-1178.289175,3,0.4639
10.6100,20.000000,20.157207,-4.786045,-1276.722961,3,0.4642
10.6200,20.000000,20.036121,-16.175036,-713.764476,3,0.4646
10.6300,20.000000,19.833706,-19.061334,201.528796,3,0.4649
10.6400,20.000000,19.654894,-12.144460,1003.588656,3,0.4653
10.6500,20.000000,19.590817,1.010439,1304.710585,3,0.4657
10.6600,20.000000,19.675103,13.949752,976.571088,3,0.4660
10.6700,20.000000,19.869812,20.541860,195.235801,3,0.4664
10.6800,20.000000,20.085940,17.854468,-658.634702,3,0.4667
10.6900,20.000000,20.226901,7.369166,-1189.319342,3,0.4671
10.7000,20.000000,20.233323,-5.931919,-1170.359797,3,0.4675
10.7100,20.000000,20.108263,-16.038029,-637.372789,3,0.4678
10.7200,20.000000,19.912563,-18.679375,147.291449,3,0.4682
10.7300,20.000000,19.734676,-13.092200,831.120980,3,0.4685
10.7400,20.000000,19.650719,-2.056955,1136.583989,3,0.4689
10.7500,20.000000,19.693536,9.639479,975.146151,3,0.4693
10.7600,20.000000,19.843508,17.445968,462.536385,3,0.4696
10.7700,20.000000,20.042456,18.890207,-160.139783,3,0.4700
10.7800,20.000000,20.221312,14.243172,-650.004271,3,0.4703
10.7900,20.000000,20.327319,5.890122,-865.575908,3,0.4707
10.8000,20.000000,20.339115,-3.068346,-803.040844,3,0.4711
10.8100,20.000000,20.265952,-10.170695,-559.204041,3,0.4714
10.8200,20.000000,20.135701,-14.252427,-253.624308,4,0.4718
10.8300,20.000000,19.980904,-15.243181,37.058365,4,0.4721
10.8400,20.000000,19.830837,-13.511260,297.347408,4,0.4724
10.8500,20.000000,19.710679,-9.296233,543.760936,4,0.4727
10.8600,20.000000,19.644913,-2.636041,771.279528,4,0.4730
10.8700,20.000000,19.657958,6.129357,917.014572,4,0.4733
10.8800,20.000000,19.767500,15.704250,874.668279,4,0.4736
10.8900,20.000000,19.972043,23.622723,557.287442,4,0.4739
10.9000,20.000000,20.239954,26.849999,-26.622383,4,0.4742
10.9100,20.000000,20.509043,23.090275,-732.417559,4,0.4745
10.9200,20.000000,20.701760,12.201648,-1308.643217,4,0.4748
10.9300,20.000000,20.753076,-3.082589,-1494.635108,4,0.4751
10.9400,20.000000,20.640108,-17.691054,-1145.240622,4,0.4754
10.9500,20.000000,20.399255,-25.987402,-320.711073,4,0.4757
10.9600,20.000000,20.120360,-24.105276,709.511987,4,0.4760
10.9700,20.000000,19.917149,-11.797162,1561.625481,4,0.4763
10.9800,20.000000,19.884417,7.127234,1894.982029,4,0.4766
10.9900,20.000000,20.059694,26.102479,1562.654987,4,0.4769
11.0000,20.000000,20.406466,38.380334,684.299259,4,0.4772
11.0100,20.000000,20.827300,39.788464,-395.977258,4,0.4775
11.0200,20.000000,21.202236,30.460789,-1251.322124,4,0.4778
11.0300,20.000000,21.436516,14.762021,-1551.374748,4,0.4781
11.0400,20.000000,21.497476,-0.566706,-1199.074279,4,0.4784
11.0500,20.000000,21.425182,-9.219464,-364.693111,4,0.4787
11.0600,20.000000,21.313087,-7.860569,595.627347,4,0.4790
11.0700,20.000000,21.267971,2.693083,1296.940321,4,0.4793
11.0800,20.000000,21.366948,18.078238,1485.697700,4,0.4796
11.0900,20.000000,21.629535,32.407037,1132.911969,4,0.4799
11.1000,20.000000,22.015089,40.736477,424.704445,4,0.4802
11.1100,20.000000,22.444265,40.901126,-336.412928,4,0.4805
11.1200,20.000000,22.833112,34.008219,-867.061727,4,0.4808
11.1300,20.000000,23.124429,23.559891,-1011.595317,4,0.4811
11.1400,20.000000,23.304309,13.776312,-779.902039,4,0.4815
11.1500,20.000000,23.399956,7.961850,-309.211533,4,0.4818
11.1600,20.000000,23.463546,7.592082,218.678072,4,0.4821
11.1700,20.000000,23.551797,12.335412,656.994861,4,0.4824
11.1800,20.000000,23.710255,20.731979,932.931786,4,0.4827
11.1900,20.000000,23.966437,30.994048,1037.172083,4,0.4830
11.2000,20.000000,24.330136,41.475421,984.899431,4,0.4833
11.2100,20.000000,24.795945,50.692036,782.933726,4,0.4836
11.2200,20.000000,25.343976,57.134095,428.566469,4,0.4839
11.2300,20.000000,25.938627,59.263366,-59.600703,4,0.4842
11.2400,20.000000,26.529244,55.942081,-603.919429,4,0.4845
11.2500,20.000000,27.057469,47.184977,-1057.535435,4,0.4848
11.2600,20.000000,27.472943,34.791372,-1242.778653,4,0.4851
11.2700,20.000000,27.753296,22.329404,-1029.464803,4,0.4854
11.2800,20.000000,27.919531,14.202076,-415.713676,4,0.4857
11.2900,20.000000,28.037338,14.015130,436.236466,4,0.4860
11.3000,20.000000,28.199834,22.926806,1239.905653,4,0.4863
11.3100,20.000000,28.495874,38.813243,1693.607029,4,0.4866
11.3200,20.000000,28.976099,56.798946,1613.343959,4,0.4869
11.3300,20.000000,29.631853,71.080123,1025.438206,4,0.4872
11.3400,20.000000,30.397701,77.307710,168.229756,4,0.4875
11.3500,20.000000,31.178007,74.444718,-606.216436,4,0.4878
11.3600,20.000000,31.886596,65.183382,-989.425299,4,0.4881
11.3700,20.000000,32.481675,54.656212,-859.074094,4,0.4884
11.3800,20.000000,32.979720,48.001900,-335.834287,4,0.4887
11.3900,20.000000,33.441713,47.939526,277.175962,4,0.4890
11.4000,20.000000,33.938510,53.545419,646.316714,4,0.4893
11.4100,20.000000,34.512621,60.865860,577.351604,4,0.4896
11.4200,20.000000,35.155827,65.092451,117.833972,4,0.4899
11.4300,20.000000,35.814470,63.222540,-462.592744,4,0.4902
11.4400,20.000000,36.420278,55.840596,-808.293148,4,0.4905
11.4500,20.000000,36.931282,47.056677,-664.577138,4,0.4908
11.4600,20.000000,37.361412,42.549053,-21.121592,4,0.4911
11.4700,20.000000,37.782263,46.634245,864.134535,4,0.4914
11.4800,20.000000,38.294097,59.831744,1578.606474,4,0.4917
11.4900,20.000000,38.978898,78.206374,1754.560204,4,0.4920
11.5000,20.000000,39.858224,94.922948,1256.788202,4,0.4923
11.5100,20.000000,40.877357,103.342138,262.692689,4,0.4926
11.5200,20.000000,41.925067,100.176802,-810.206061,4,0.4929
11.5300,20.000000,42.880893,87.138017,-1498.713603,4,0.4932
11.5400,20.000000,43.667827,70.202530,-1516.894128,4,0.4935
11.5500,20.000000,44.284944,56.800135,-896.391162,4,0.4938
11.5600,20.000000,44.803830,52.274707,28.812511,4,0.4942
11.5700,20.000000,45.330438,57.376385,789.621491,4,0.4945
11.5800,20.000000,45.951358,68.067136,1020.119541,4,0.4948
11.5900,20.000000,46.691780,77.778776,647.130686,4,0.4951
11.6000,20.000000,47.506933,81.009750,-67.985176,4,0.4954
11.6100,20.000000,48.311975,76.419072,-662.278475,4,0.4957
11.6200,20.000000,49.035315,67.764181,-717.173873,4,0.4960
11.6300,20.000000,49.667259,62.075595,-94.769048,4,0.4963
11.6400,20.000000,50.276827,65.868800,959.375280,4,0.4966
11.6500,20.000000,50.984635,81.263100,1909.024819,4,0.4969
11.6600,20.000000,51.902089,104.049296,2181.411057,4,0.4972
11.6700,20.000000,53.065621,124.891321,1464.520038,4,0.4975
11.6800,20.000000,54.399915,133.339697,-99.744008,4,0.4978
11.6900,20.000000,55.732415,122.896441,-1931.030103,4,0.4981
11.7000,20.000000,56.857844,94.719095,-3242.524530,4,0.4984
11.7100,20.000000,57.626797,58.045951,-3392.009574,4,0.4987
11.7200,20.000000,58.018763,26.878903,-2191.628307,4,0.4990
11.7300,20.000000,58.164375,14.213385,-27.585984,4,0.4993
11.7400,20.000000,58.303031,26.327184,2275.813636,4,0.4996
11.7500,20.000000,58.690918,59.729657,3796.197215,4,0.4999
11.7600,20.000000,59.497624,102.251128,3909.169097,4,0.5002
11.7700,20.000000,60.735941,137.913039,2562.699452,4,0.5005
11.7800,20.000000,62.255884,153.505117,304.514093,4,0.5008
11.7900,20.000000,63.806043,144.003321,-1951.932215,4,0.5011
11.8000,20.000000,65.135951,114.466473,-3318.996539,4,0.5014
11.8100,20.000000,66.095373,77.623390,-3309.184414,4,0.5017
11.8200,20.000000,66.688419,48.282784,-2026.954779,4,0.5020
11.8300,20.000000,67.061029,37.084295,-97.388140,4,0.5023
11.8400,20.000000,67.430105,46.335022,1628.785604,4,0.5026
11.8500,20.000000,67.987729,69.660007,2454.761726,4,0.5029
11.8600,20.000000,68.823305,95.430256,2129.278761,4,0.5032
11.8700,20.000000,69.896334,112.245582,924.042459,4,0.5035
11.8800,20.000000,71.068216,113.911105,-526.801227,4,0.5038
11.8900,20.000000,72.174556,101.709558,-1539.471059,4,0.5041
11.9000,20.000000,73.102408,83.121684,-1694.540436,4,0.5044
11.9100,20.000000,73.836990,67.818749,-1008.299679,4,0.5047
11.9200,20.000000,74.458782,62.955691,108.731518,4,0.5050
11.9300,20.000000,75.096104,69.993379,1073.727859,4,0.5053
11.9400,20.000000,75.858650,84.430248,1419.232836,4,0.5056
11.9500,20.000000,76.784709,98.378036,1007.680545,4,0.5059
11.9600,20.000000,77.826211,104.583859,76.259289,4,0.5062
11.9700,20.000000,78.876386,99.903222,-898.784186,4,0.5065
11.9800,20.000000,79.824275,86.608175,-1443.300223,4,0.5069
11.9900,20.000000,80.608549,71.037217,-1311.228281,4,0.5072
12.0000,20.000000,81.245020,60.383609,-589.210969,4,0.5075
12.0100,20.000000,81.816221,59.252998,362.293595,4,0.5078
12.0200,20.000000,82.430080,67.629481,1093.270613,4,0.5081
12.0300,20.000000,83.168811,81.118410,1278.632267,4,0.5084
12.0400,20.000000,84.052448,93.202127,859.912534,4,0.5087
12.0500,20.000000,85.032854,98.316661,53.046665,4,0.5090
12.0600,20.000000,86.018781,94.263060,-770.785176,4,0.5093
12.0700,20.000000,86.918115,82.900957,-1264.697955,4,0.5096
12.0800,20.000000,87.676800,68.969101,-1256.682631,4,0.5099
12.0900,20.000000,88.297497,57.767305,-804.124419,4,0.5102
12.1000,20.000000,88.832146,52.886612,-137.885195,4,0.5105
12.1100,20.000000,89.355229,55.009601,463.782743,4,0.5108
12.1200,20.000000,89.932338,62.162267,802.021901,4,0.5111
12.1300,20.000000,90.598474,71.050039,823.998995,4,0.5114
12.1400,20.000000,91.353339,78.642247,607.066584,4,0.5117
12.1500,20.000000,92.171319,83.191370,283.872721,4,0.5120
12.1600,20.000000,93.017166,84.319701,-40.046551,4,0.5123
12.1700,20.000000,93.857713,82.390439,-327.797905,4,0.5126
12.1800,20.000000,94.664975,77.763743,-593.639276,4,0.5129
12.1900,20.000000,95.412988,70.517654,-846.838704,4,0.5132
12.2000,20.000000,96.075328,60.826969,-1041.412699,4,0.5135
12.2100,20.000000,96.629528,49.689400,-1072.259608,4,0.5138
12.2200,20.000000,97.069116,39.381777,-828.542852,4,0.5141
12.2300,20.000000,97.417163,33.118543,-277.173425,4,0.5144
12.2400,20.000000,97.731487,33.838309,474.705659,4,0.5147
12.2500,20.000000,98.093929,42.612656,1184.223013,4,0.5150
12.2600,20.000000,98.583740,57.522769,1557.071149,4,0.5153
12.2700,20.000000,99.244385,73.754079,1379.998633,4,0.5156
12.2800,20.000000,100.058822,85.122742,638.378780,4,0.5159
12.2900,20.000000,100.946840,86.521655,-444.572269,4,0.5162
12.3000,20.000000,101.789255,76.231296,-1476.886700,4,0.5165
12.3100,20.000000,102.471466,56.983921,-2053.261483,4,0.5168
12.3200,20.000000,102.928933,35.166067,-1930.167712,4,0.5171
12.3300,20.000000,103.174787,18.380566,-1139.842871,4,0.5174
12.3400,20.000000,103.296545,12.369209,12.809588,4,0.5177
12.3500,20.000000,103.422171,18.636758,1073.406456,4,0.5180
12.3600,20.000000,103.669280,33.837338,1628.418816,4,0.5183
12.3700,20.000000,104.098918,51.205134,1477.950378,4,0.5186
12.3800,20.000000,104.693382,63.396346,714.179489,4,0.5189
12.3900,20.000000,105.366845,65.488724,-327.516151,4,0.5192
12.4000,20.000000,106.003157,56.846023,-1219.271529,4,0.5196
12.4100,20.000000,106.503765,41.103294,-1622.702863,4,0.5199
12.4200,20.000000,106.825223,24.391965,-1420.785415,4,0.5202
12.4300,20.000000,106.991604,12.687585,-745.651736,4,0.5205
12.4400,20.000000,107.078975,9.478931,100.950270,4,0.5208
12.4500,20.000000,107.181183,14.706591,789.110502,4,0.5211
12.4600,20.000000,107.373106,25.261141,1095.143090,4,0.5214
12.4700,20.000000,107.686406,36.609453,970.973625,4,0.5217
12.4800,20.000000,108.105295,44.680613,528.018811,4,0.5220
12.4900,20.000000,108.580018,47.169829,-41.929974,4,0.5223
12.5000,20.000000,109.048692,43.842014,-559.746594,4,0.5226
12.5100,20.000000,109.456858,35.974897,-918.655364,4,0.5229
12.5200,20.000000,109.768190,25.468907,-1089.566678,4,0.5232
12.5300,20.000000,109.966237,14.183563,-1085.174124,4,0.5235
12.5400,20.000000,110.051861,3.765424,-918.071608,4,0.5238
12.5500,20.000000,110.041545,-4.177869,-586.461560,4,0.5241
12.5600,20.000000,109.968304,-7.963807,-97.885688,4,0.5244
12.5700,20.000000,109.882269,-6.135583,488.245595,4,0.5247
12.5800,20.000000,109.845592,1.801105,1035.971309,4,0.5250
12.5900,20.000000,109.918291,14.583844,1356.126146,4,0.5253
12.6000,20.000000,110.137269,28.923628,1279.966980,4,0.5256
12.6100,20.000000,110.496764,40.183183,751.536646,4,0.5259
12.6200,20.000000,110.940933,43.954361,-112.156577,4,0.5262
12.6300,20.000000,111.375851,37.940052,-1035.581502,4,0.5265
12.6400,20.000000,111.699734,23.242731,-1681.453228,4,0.5268
12.6500,20.000000,111.840705,4.310987,-1793.404101,4,0.5271
12.6600,20.000000,111.785953,-12.625351,-1318.349623,4,0.5274
12.6700,20.000000,111.588198,-22.056005,-444.841242,4,0.5277
12.6800,20.000000,111.344833,-21.522176,469.714672,4,0.5280
12.6900,20.000000,111.157755,-12.661712,1055.903785,4,0.5283
12.7000,20.000000,111.091599,-0.404101,1101.541589,4,0.5286
12.7100,20.000000,111.149673,9.369120,650.666277,4,0.5289
12.7200,20.000000,111.278982,12.609225,-19.685539,4,0.5292
12.7300,20.000000,111.401857,8.975409,-537.895792,4,0.5295
12.7400,20.000000,111.458490,1.851309,-625.829480,4,0.5298
12.7500,20.000000,111.438884,-3.541181,-243.087380,4,0.5301
12.7600,20.000000,111.387666,-3.010439,387.469907,4,0.5304
12.7700,20.000000,111.378675,4.208218,890.190005,4,0.5307
12.7800,20.000000,111.471830,14.793362,931.413955,4,0.5310
12.7900,20.000000,111.674542,22.836497,401.554353,4,0.5313
12.8000,20.000000,111.928560,22.824449,-510.265617,4,0.5316
12.8100,20.000000,112.131031,12.631184,-1393.122998,4,0.5319
12.8200,20.000000,112.181184,-5.038011,-1808.938253,4,0.5323
12.8300,20.000000,112.030271,-23.547581,-1510.311186,4,0.5326
12.8400,20.000000,111.710232,-35.244235,-575.459689,4,0.5329
12.8500,20.000000,111.325386,-35.056775,612.644687,4,0.5332
12.8600,20.000000,111.009097,-22.991341,1541.551441,4,0.5335
12.8700,20.000000,110.865559,-4.225746,1814.584214,4,0.5338
12.8800,20.000000,110.924582,13.300343,1344.324828,4,0.5341
12.8900,20.000000,111.131566,22.660751,396.237726,4,0.5344
12.9000,20.000000,111.377797,21.225098,-543.590290,4,0.5347
12.9100,20.000000,111.556068,11.788945,-1014.153391,4,0.5350
12.9200,20.000000,111.613576,0.942030,-816.458468,4,0.5353
12.9300,20.000000,111.574909,-4.540224,-119.813962,4,0.5356
12.9400,20.000000,111.522771,-1.454250,621.900775,4,0.5359
12.9500,20.000000,111.545824,7.897791,908.129862,4,0.5362
12.9600,20.000000,111.680727,16.708348,466.967037,4,0.5365
12.9700,20.000000,111.879991,17.237132,-573.721742,4,0.5368
12.9800,20.000000,112.025470,5.233913,-1714.979343,4,0.5371
12.9900,20.000000,111.984669,-17.062455,-2314.041777,4,0.5374
13.0000,20.000000,111.684221,-41.046923,-1908.499297,4,0.5377
13.0100,20.000000,111.163730,-55.232441,-480.626805,4,0.5380
13.0200,20.000000,110.579572,-50.659459,1480.411816,4,0.5383
13.0300,20.000000,110.150541,-25.624205,3161.940778,4,0.5386
13.0400,20.000000,110.067088,12.579357,3777.577840,4,0.5389
13.0500,20.000000,110.402128,49.927352,2934.312769,4,0.5392
13.0600,20.000000,111.065635,71.265612,845.619091,4,0.5395
13.0700,20.000000,111.827441,66.839734,-1722.794052,4,0.5398
13.0800,20.000000,112.402430,36.809731,-3760.827770,4,0.5401
13.0900,20.000000,112.563635,-8.376821,-4443.443906,4,0.5404
13.1000,20.000000,112.234893,-52.059147,-3490.464680,4,0.5407
13.1100,20.000000,111.522452,-78.186115,-1293.382159,4,0.5410
13.1200,20.000000,110.671171,-77.926790,1250.244918,4,0.5413
13.1300,20.000000,109.963916,-53.181217,3122.026516,4,0.5416
13.1400,20.000000,109.607547,-15.486260,3615.638032,4,0.5419
13.1500,20.000000,109.654191,19.131544,2625.181816,4,0.5422
13.1600,20.000000,109.990177,37.017376,664.500031,4,0.5425
13.1700,20.000000,110.394539,32.421545,-1383.597686,4,0.5428
13.1800,20.000000,110.638608,9.345423,-2667.708929,4,0.5431
13.1900,20.000000,110.581447,-20.932634,-2733.744055,4,0.5434
13.2000,20.000000,110.219956,-45.329458,-1694.588640,4,0.5437
13.2100,20.000000,109.674858,-54.824407,-137.276266,4,0.5440
13.2200,20.000000,109.123468,-48.074984,1176.257749,4,0.5443
13.2300,20.000000,108.713358,-31.299252,1667.232225,4,0.5446
13.2400,20.000000,108.497483,-14.730339,1189.839069,4,0.5449
13.2500,20.000000,108.418752,-7.502470,64.568536,4,0.5453
13.2600,20.000000,108.347433,-13.438968,-1106.990297,4,0.5456
13.2700,20.000000,108.149972,-29.642276,-1746.095313,4,0.5459
13.2800,20.000000,107.754588,-48.360875,-1569.952104,4,0.5462
13.2900,20.000000,107.182755,-61.041318,-707.481950,4,0.5465
13.3000,20.000000,106.533761,-62.510514,387.280003,4,0.5468
13.3100,20.000000,105.932544,-53.295718,1170.968483,4,0.5471
13.3200,20.000000,105.467847,-39.091144,1275.175177,4,0.5474
13.3300,20.000000,105.150722,-27.792215,672.239498,4,0.5477
13.3400,20.000000,104.912003,-25.646354,-330.013526,4,0.5480
13.3500,20.000000,104.637795,-34.392485,-1251.439282,4,0.5483
13.3600,20.000000,104.224153,-50.675140,-1673.399136,4,0.5486
13.3700,20.000000,103.624292,-67.860468,-1428.327083,4,0.5489
13.3800,20.000000,102.866943,-79.241681,-659.196797,4,0.5492
13.3900,20.000000,102.039458,-81.044404,268.895954,4,0.5495
13.4000,20.000000,101.246055,-73.863762,951.342544,4,0.5498
13.4100,20.000000,100.562183,-62.017553,1127.084778,4,0.5501
13.4200,20.000000,100.005704,-51.322067,776.850279,4,0.5504
13.4300,20.000000,99.535741,-46.480547,100.225452,4,0.5507
13.4400,20.000000,99.076093,-49.317558,-602.784692,4,0.5510
13.4500,20.000000,98.549390,-58.536241,-1076.908547,4,0.5513
13.4600,20.000000,97.905369,-70.855729,-1210.272745,4,0.5516
13.4700,20.000000,97.132276,-82.741696,-1046.398362,4,0.5519
13.4800,20.000000,96.250535,-91.783696,-719.295299,4,0.5522
13.4900,20.000000,95.296602,-97.127602,-360.551164,4,0.5525
13.5000,20.000000,94.307983,-98.994719,-35.627172,4,0.5528
13.5100,20.000000,93.316707,-97.840146,257.988111,4,0.5531
13.5200,20.000000,92.351180,-93.834957,539.505582,4,0.5534
13.5300,20.000000,91.440008,-87.050034,782.765112,4,0.5537
13.5400,20.000000,90.610179,-78.179655,892.104497,4,0.5540
13.5500,20.000000,89.876415,-69.207944,740.684214,4,0.5543
13.5600,20.000000,89.226020,-63.365971,255.098138,4,0.5546
13.5700,20.000000,88.609096,-64.105981,-503.219267,4,0.5549
13.5800,20.000000,87.943900,-73.430356,-1315.027427,4,0.5552
13.5900,20.000000,87.140489,-90.406530,-1866.987144,4,0.5555
13.6000,20.000000,86.135770,-110.770099,-1883.654997,4,0.5558
13.6100,20.000000,84.925087,-128.079630,-1267.980153,4,0.5561
13.6200,20.000000,83.574177,-136.129702,-177.700089,4,0.5564
13.6300,20.000000,82.202493,-131.633632,1010.038160,4,0.5567
13.6400,20.000000,80.941505,-115.928939,1841.343141,4,0.5570
13.6500,20.000000,79.883914,-94.806769,1977.070372,4,0.5573
13.6600,20.000000,79.045369,-76.387531,1346.468679,4,0.5576
13.6700,20.000000,78.356163,-67.877395,189.376264,4,0.5580
13.6800,20.000000,77.687821,-72.600006,-1037.139488,4,0.5583
13.6900,20.000000,76.904163,-88.620185,-1849.106793,4,0.5586
13.7000,20.000000,75.915418,-109.582142,-1938.713535,4,0.5589
13.7100,20.000000,74.712520,-127.394456,-1299.564480,4,0.5592
13.7200,20.000000,73.367529,-135.573431,-219.711168,4,0.5595
13.7300,20.000000,72.001052,-131.788679,850.914932,4,0.5598
13.7400,20.000000,70.731755,-118.555133,1495.462797,4,0.5601
13.7500,20.000000,69.629949,-101.879423,1498.903501,4,0.5604
13.7600,20.000000,68.694167,-88.577063,918.630382,4,0.5607
13.7700,20.000000,67.858408,-83.506815,34.023984,4,0.5610
13.7800,20.000000,67.024030,-87.896583,-791.526816,4,0.5613
13.7900,20.000000,66.100476,-99.337352,-1266.230774,4,0.5616
13.8000,20.000000,65.037283,-113.221198,-1272.781286,4,0.5619
13.8100,20.000000,63.836052,-124.792977,-881.077919,4,0.5622
13.8200,20.000000,62.541424,-130.842757,-280.536666,4,0.5625
13.8300,20.000000,61.219197,-130.403711,321.570980,4,0.5628
13.8400,20.000000,59.933349,-124.411337,780.680830,4,0.5631
13.8500,20.000000,58.730970,-114.790094,1040.347928,4,0.5634
13.8600,20.000000,57.637548,-103.604379,1104.853686,4,0.5637
13.8700,20.000000,56.658883,-92.693020,991.552668,4,0.5640
13.8800,20.000000,55.783687,-83.773325,702.753621,4,0.5643
13.8900,20.000000,54.983416,-78.637948,238.439385,4,0.5646
13.9000,20.000000,54.210928,-79.004538,-360.761144,4,0.5649
13.9100,20.000000,53.403325,-85.853171,-976.075150,4,0.5652
13.9200,20.000000,52.493865,-98.526041,-1416.415082,4,0.5655
13.9300,20.000000,51.432805,-114.181473,-1481.717587,4,0.5658
13.9400,20.000000,50.210235,-128.160392,-1061.260199,4,0.5661
13.9500,20.000000,48.869597,-135.406677,-216.179459,4,0.5664
13.9600,20.000000,47.502102,-132.483982,806.138852,4,0.5667
13.9700,20.000000,46.219917,-119.283900,1648.822510,4,0.5670
13.9800,20.000000,45.116424,-99.507531,1989.574349,4,0.5673
13.9900,20.000000,44.229767,-79.492413,1688.242688,4,0.5676
14.0000,20.000000,43.526576,-65.742678,864.019425,4,0.5679
14.0100,20.000000,42.914913,-62.212024,-143.364466,4,0.5682
14.0200,20.000000,42.282335,-68.609967,-919.098997,4,0.5685
14.0300,20.000000,41.542714,-80.594004,-1161.246570,4,0.5688
14.0400,20.000000,40.670455,-91.834898,-821.149947,4,0.5691
